,descriptions,id,scores
180,<START> <UNK> <UNK> 坐落 <UNK> 繁华 都市 <UNK> 大厦 担任 保安 小包 罗坤 百无聊赖 盯 监控 视频 偷窥 红男绿女 勾当 <UNK> <UNK> 失灵 小包 罗坤 赶来 帮忙 事后 小包 车位 木牌子 <UNK> 垃圾桶 便 <UNK> 听到 一个 可怕 都市 传说 据说 当初 围绕 车位 曾 组 人马 死于 残酷 事故 车位 写 <UNK> 车位 木牌子 成 恐怖 忌惮 不久之后 小包 死于 恐怖 事件 罗坤 大厦 上班 <UNK> 从此 深陷 神秘 灵异 梦魇 之中 难以 逃离 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> 方力申 <UNK> 林家栋 周耀武 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,20513060,1
181,<START> 洛杉矶 捣蛋 计划 落魄 经纪人 黄伯伦 来到 美国 洛杉矶 寻找 失踪 艺人 不幸 滞留 美国 意外 名 <UNK> 美国 <UNK> 爸爸 黄伯伦 寻找 失踪 艺人 还要 照顾 5 青春期 孩子 经历 一系列 波折 负 责任 临时 奶爸 成长 一个 好 爸爸 人生 次 成长 <UNK> <UNK> <UNK> 夏雨 <UNK> 杨紫 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26729533,1
182,<START> 一个 江湖 <UNK> 少年 <UNK> <UNK> <UNK> <UNK> 唯一 <UNK> 肩负 <UNK> 发扬光大 重任 只身 来到 城市 <UNK> 传统 武林 方式 <UNK> 门派 愿望 怎奈 屡屡 碰壁 遭 <UNK> 正当 <UNK> 灰意 冷时 邂逅 <UNK> 神秘 <UNK> 青年 <UNK> <UNK> <UNK> <UNK> 喻亢 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,30211728,1
183,<START> 昆塔 <UNK> 总动员 <UNK> 年前 花生 星球 遭遇 可怕 干旱 传说 一个 昆塔 <UNK> 坚信 世界 就此 <UNK> <UNK> 昆塔 独自 寻找 答案 终于 沙漠 找到 <UNK> 垂死 仙人掌 仙人 <UNK> 昆塔 生命 能量 耗尽 巴拉布城 新生 <UNK> <UNK> 仙人掌 命名 昆塔 以此 纪念 这位 英雄 预言 巴拉布城 英雄 昆塔 回来 多年 干旱 再次 降临 这次 一个 名叫 <UNK> 孩子 听到 来自 昆塔 召唤 面对 嘲笑 误解 放弃 <UNK> <UNK> 踏上 英雄 旅途 ...... ©豆 瓣 <UNK> <UNK> <UNK> 洪海天 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,24258766,1
184,<START> <UNK> 幢 相传 多年 鬼楼 频频 闹鬼 事件 有人 发起 一个 鬼楼 探秘 <UNK> 网络 女作家 夏立冬 此次 探秘 <UNK> 孙大圣 探寻 鬼楼 鬼 真面目 夜 一行人 经历 惊奇 依然 见到 鬼 相约 探寻 夏立冬 情人 <UNK> <UNK> <UNK> 得知 夏立冬 参加 鬼楼 意外 支持 夏立冬 送到 鬼楼 <UNK> 约定 时间 赶到 不明 情况 夏立冬 只身 鬼楼 恐怖 景象 接二连三 发生 夏立冬 经历 鬼楼 真相 这一切 <UNK> <UNK> 不知 卷入 场 阴谋 漩涡 最为 恐怖 鬼楼 鬼 <UNK> 见 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> 林心如 谭耀文 陈司翰 李远 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,21264290,1
185,<START> 大话 西游 3 大话 西游 <UNK> 死在 牛魔王 <UNK> 紫霞 仙子 月光 宝盒 <UNK> 下场 惨剧 发生 选择 回到 从前 尊宝 爱上 尊宝 再次 重逢 等待 白晶晶 前世今生 种种 爱恨 纠葛 再次 轮回 次 上演 <UNK> <UNK> <UNK> <UNK> 韩庚 唐嫣 吴京 刘镇伟 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26284595,1
186,<START> 不速之客 下属 一个 失误 <UNK> 上司 郑凯 事业 陷入 困境 <UNK> 承担 下属 巨额 损失 郁闷 至极 郑凯 只能 借酒消愁 酩酊大醉 之际 陌生 黑车 司机 郑凯 送回 家 留下 电话 郑凯 名 神秘 男子 改变 声 黑车 司机 反常 态度 疯狂 举动 郑凯 感到 不寒而栗 记得 此人 夜 经历 没 多久 为难 郑凯 上司 惨死 郑凯 警方 重点 怀疑 对象 郑凯 这一切 黑车 司机 <UNK> 清 <UNK> 时间 推移 黑车 司机 不知不觉 来到 身边 ©豆 瓣 <UNK> <UNK> <UNK> 黎明 耿乐 <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26347316,1
187,<START> 王牌 故事 发生 二十世纪 三十年代 共产党 秘密 会议 国民党 突袭 地下党 不幸 逮捕 地下党 负责人 王峰 布置 紧急 <UNK> 王牌 逮捕 地下党 敌人 亦 <UNK> 大鱼 <UNK> <UNK> 王牌 究竟 调查 研究 目标 <UNK> <UNK> <UNK> <UNK> <UNK> 小红 身上 <UNK> 逼问 <UNK> 真相 敌方 不惜 <UNK> 各种各样 残酷 <UNK> 身体 心灵 使 王牌 崩溃 一个 谎言 掩盖 一个 谎言 究竟 王牌 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 林志玲 梁家辉 钟欣潼 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,25743807,1
188,<START> 搞定 岳父 大人 范坚强 徐峥 名 国家 <UNK> 咨询师 开 一家 心理 诊所 挣 <UNK> <UNK> 工资 无房 无车 一个 性感 美丽 空姐 女友 苏茜 林鹏 <UNK> 女友 约 <UNK> <UNK> 岳父 岳母 日子 紧急 结束 病人 <UNK> 心理 治疗 女友 开 死党 <UNK> <UNK> 车 上海 开往 苏茜 父母 杭州 家 <UNK> 范坚强 眼前 别墅 规模 震撼 瞠目结舌 <UNK> 苏茜 父亲 竟然 病人 <UNK> 大叔 苏伯虎 许绍雄 苏伯虎 名 <UNK> <UNK> 教授 分外 <UNK> 名声 范坚强 职业 操守 担心 不为人知 秘密 范坚强 泄露 身败名裂 一心 想要 范坚强 赶走 范坚强 <UNK> 应对 岳父 岳母 <UNK> 骗 <UNK> 苏伯虎 只得 坦诚 相待 <UNK> 见面 冲突 笑料 百出 <UNK> 范坚强 到底 岳父 认可 最终 搞定 岳父 大人 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 徐峥 许绍雄 林鹏 李海蜀 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,10831449,1
189,<START> 轩辕 <UNK> 影片 中华 <UNK> <UNK> 轩辕 黄帝 <UNK> <UNK> 传奇 爱情 故事 线索 讲述 <UNK> 年前 <UNK> 部落 首领 <UNK> <UNK> <UNK> 黄河 <UNK> 联合 <UNK> <UNK> 最终 统一 华夏 部落 <UNK> 演绎 黄帝 <UNK> 蚩尤 三大 部落 <UNK> <UNK> 成功 再现 远古 华夏 民族 <UNK> 感人 发展 历程 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,11632599,1
190,<START> 勇士 电影 勇士 红军 长征 途中 <UNK> <UNK> 飞夺 泸定桥 英雄 <UNK> 原型 展现 勇士们 敌人 围 追堵 截中 <UNK> 挑战 生死 <UNK> 非凡 经历 李东学 片中 饰演 率领 22 名 突击 队员 黄开湘 团长 <UNK> 穿越 枪林弹雨 围剿 突破 <UNK> 飞夺 泸定桥 血肉之躯 粉碎 国民 政府 阴谋 中国 <UNK> 谱写 不朽 页 篇章 勇士们 心中 黄开湘 团长 <UNK> 并肩 作战 战友 带领 击败 困难 战神 <UNK> 李东学 于小伟 聂远 宁海强 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26822683,1
191,<START> <UNK> 重案 督察 西狗 搭档 阿德 渔村 追捕 涉嫌 <UNK> 凶案 <UNK> 贵成 意外 发现 <UNK> <UNK> 尸体 <UNK> 惊人 黑市 黄金 场 各怀鬼胎 混战 西狗 阿德 闯入 江湖 针对 警察 <UNK> 调查 西狗 发现 拥有 超高 犯罪 <UNK> <UNK> 竟然 嚣张 号 <UNK> <UNK> <UNK> 跨国 掠夺 一批 价值 超过 <UNK> 海底 黑金 阿德 竟 成 计划 棋子 警方 支援 通缉 阿德 帮派 绑架 人质 贵成 出海 西狗 <UNK> 狂风 <UNK> <UNK> 绝境 激发 兽性 贪欲 操控 真相 善恶 重 唯有 血战 <UNK> 能力 <UNK> <UNK> <UNK> <UNK> <UNK> 张晋 余文乐 文咏珊 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26747274,1
192,<START> 拳王 男友 花街 拳王 <UNK> 追梦 歌手 <UNK> 场 拳击 比赛 偶遇 一个 懵懂 一个 冲动 机缘 巧合 一对 欢喜 冤家 阴差阳错 状况 爱 火花 仍 追梦 旅程 悄然 诞生 看似 甜蜜 旅程 挑战 花街 男女 <UNK> <UNK> <UNK> 邵兵 杜琪峰 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,27132180,1
194,<START> 终极 胜利 热爱 中国 <UNK> 甘愿 放弃 <UNK> 夺冠 <UNK> 回来 优质 生活 回到 正 遭受 日本 残酷 侵略 中国 段 苦难 日子 结识 <UNK> 忍辱 <UNK> 对抗 凶残 毒辣 侵略者 <UNK> 一大 批 日本 关押 <UNK> <UNK> 各国 <UNK> ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> 窦骁 <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26431412,1
195,<START> 钢铁 飞龙 再见 奥特曼 保护 地球 维护 和平 奥特曼 <UNK> 来说 神 近 几十 消失 不见 行踪 <UNK> 随之 <UNK> 钢铁 飞龙 精锐 小分队 <UNK> GSB 地球 保卫 组织 GSB 近期 收到 地球 能源 异常 报告 全球 纷纷 灾难 GSB 组织 派出 钢铁 飞龙 查明 能源 异常 原因 意外 发现 事件 奥特曼 关系 新 旧 代 地球 守护者 意外 相见 <UNK> 敌对 到底 这是 场 意外 场 阴谋 事实 真相 <UNK> 侯勇 <UNK> 金晨 <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,27045442,1
196,<START> 暴雪 故事 发生 二十世纪 九十年代 座 小城 之中 接连 发生 杀人案 一个 <UNK> 冷血 连环 杀手 潜伏 座 <UNK> 连绵 城市 之中 此人 极 当地 座 工厂 内部 人员 余国伟 工厂 <UNK> <UNK> 破获 工厂 盗窃 案件 称为 <UNK> 杀人案 发生 余国伟 感到 责任 调查 案件 真相 <UNK> 力量 殊不知 刑侦队 队长 老张 <UNK> 眼中 余国伟 一个 笑话 <UNK> <UNK> 力量 调查 案件 真相 场 意外 结识 名叫 燕子 女子 余国伟 燕子 压抑 微妙 感情 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> 段奕宏 江一燕 <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26775933,1
197,<START> 熊猫 阿宝 3 熊猫 阿宝 <UNK> 大侠 生父 熊猫 李山 到访 拥有 神秘 力量 反派 天煞 登场 妄图 制服 高手 统治 武林 相传 与世隔绝 <UNK> 对抗 天煞 力量 拯救 苍生 阿宝 父亲 踏上 归途 阿宝 好 伙伴 <UNK> <UNK> <UNK> <UNK> 一同 <UNK> 天煞 阿宝 肩负 熊猫 大侠 使命 还要 村民 美美 新 伙伴 练就 新 功夫 继承 <UNK> 大师 <UNK> 抵挡 天煞 ©豆 瓣 <UNK> Jack <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> Simmons <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,11589036,1
198,<START> <UNK> 故事 发生 20世纪 <UNK> 辉煌 中原 <UNK> 正 显露 <UNK> 疲惫 姿态 <UNK> 大院 居住 <UNK> 曲靖 父亲 <UNK> 一个 <UNK> 执拗 法医 曲法医 妻子 奚落 嘲笑 <UNK> <UNK> 办案 作风 曲法医 同事 张树林 作风 粗犷 <UNK> 极 高 <UNK> <UNK> 情况 曲靖 张树林 女儿 张雪 <UNK> 后者 过于 <UNK> 张扬 作风 <UNK> 曲靖 次 <UNK> 举动 张雪 所有人 面前 凭空 消失 当地 接连 发生 手段 恶劣 强奸 杀人案 <UNK> 可疑 处 阴冷 黑暗 所在 隐藏 无限 杀机 ©豆 瓣 <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26433966,1
199,<START> 追捕 国际 律师 杜丘 清晨 醒来 发现 一个 陌生 女子 杀死 枕边 证据 <UNK> 凶手 <UNK> 逃离 查出 真相 颇 名气 警探 <UNK> 追捕 过程 察觉 案件 简单 警 <UNK> 交手 竟 发展 段 惺惺相惜 情谊 探明 真相 过程 卷入 阴谋 屡次 帮 杜丘 逃亡 神秘 女子 真 美 隐情 <UNK> <UNK> <UNK> <UNK> 张涵予 <UNK> 戚薇 吴宇森 <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26348414,1
200,<START> 战火 芭蕾 电影 男女 主人公 抗日 烽火 芭蕾 情缘 讲述 段 跨越 <UNK> <UNK> 恋情 揭露 日本 <UNK> 凶残 <UNK> <UNK> <UNK> 展示 俄 国 军民 患难与共 携手 并肩 抗击 <UNK> 侵略 友谊 <UNK> 9月 <UNK> 潜伏 黑龙江 边境 小镇 丛林 <UNK> 名 日本 军人 拒 投降 <UNK> <UNK> 当地 村民 袭击 苏联 红军 东北 <UNK> 部队 苏联 红军 一举 <UNK> 股 日军 发生 日本 投降 <UNK> 天 <UNK> 抗日 战争 发生 <UNK> 一战 <UNK> <UNK> <UNK> <UNK> <UNK> <END> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD> <PAD>,26382797,1
